Mon 02/19/2018 at 20:43:57.21 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Mon 02/19/2018 at 20:43:57.21 	 IT101307 	 devind 						
Tue 02/20/2018 at  6:52:19.27 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Tue 02/20/2018 at  6:52:19.27 	 IT101307 	 devind 						
Fri 02/23/2018 at 16:11:58.10 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 02/23/2018 at 16:12:03.88 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sat 02/24/2018 at 10:19:35.81 	 IT101307 	  10.0.70.6(Preferred)  	 devind Started Update 					
Sat 02/24/2018 at 10:19:35.81 	 IT101307 	 devind 						
Mon 02/26/2018 at  5:33:55.76 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Mon 02/26/2018 at  5:33:55.76 	 IT101307 	 devind 						
Mon 02/26/2018 at  7:29:24.52 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 02/26/2018 at  7:29:24.52 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 02/26/2018 at  7:29:32.44 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 02/26/2018 at 14:33:50.36 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 02/26/2018 at 14:33:50.36 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 02/26/2018 at 14:33:57.17 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 02/27/2018 at  7:56:52.75 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 02/27/2018 at  7:56:52.75 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 02/27/2018 at  7:57:24.02 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 02/27/2018 at  9:39:16.02 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 02/27/2018 at  9:39:16.02 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 02/27/2018 at  9:39:27.69 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 02/28/2018 at  5:00:24.11 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 02/28/2018 at  5:00:24.11 	 IT101307 	 devind 						
Wed 02/28/2018 at  7:38:30.52 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 02/28/2018 at  7:38:30.52 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 02/28/2018 at  7:38:49.79 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 02/28/2018 at 11:17:37.43 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 02/28/2018 at 11:17:37.43 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 02/28/2018 at 11:17:47.80 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 03/01/2018 at  7:46:34.55 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 03/01/2018 at  7:46:34.55 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 03/01/2018 at  7:46:46.13 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 03/01/2018 at 14:40:19.57 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 03/01/2018 at 14:40:28.44 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 03/02/2018 at  7:31:48.08 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 03/02/2018 at  7:31:48.08 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 03/02/2018 at  7:32:20.29 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 03/02/2018 at 11:22:00.50 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 03/02/2018 at 11:22:20.80 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 03/03/2018 at 10:16:17.25 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Sat 03/03/2018 at 10:16:17.25 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Sat 03/03/2018 at 10:16:28.86 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sat 03/03/2018 at 13:01:18.16 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Sat 03/03/2018 at 13:03:01.61 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 03/03/2018 at 14:44:34.03 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Sat 03/03/2018 at 14:45:18.07 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sun 03/04/2018 at  7:58:22.96 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Sun 03/04/2018 at  7:58:22.96 	 IT101307 	 devind 						
Mon 03/05/2018 at  5:34:28.89 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Mon 03/05/2018 at  5:34:28.89 	 IT101307 	 devind 						
Mon 03/05/2018 at  7:31:31.17 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/05/2018 at  7:31:38.69 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Mon 03/05/2018 at 13:29:39.72 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/05/2018 at 13:30:05.08 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 03/06/2018 at  7:48:08.84 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 03/06/2018 at  7:48:08.84 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 03/06/2018 at  7:48:21.86 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 03/06/2018 at 16:58:40.26 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 03/06/2018 at 16:58:48.05 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 03/07/2018 at  7:52:05.78 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 03/07/2018 at  7:52:15.01 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 03/08/2018 at  5:41:13.46 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Thu 03/08/2018 at  5:41:13.46 	 IT101307 	 devind 						
Thu 03/08/2018 at  7:35:25.85 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 03/08/2018 at  7:35:41.79 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 03/09/2018 at  7:33:09.85 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 03/09/2018 at  7:33:09.85 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 03/09/2018 at  7:33:30.60 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 03/10/2018 at 11:05:14.77 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Sat 03/10/2018 at 11:05:14.77 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Sat 03/10/2018 at 11:05:28.86 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sun 03/11/2018 at 14:09:05.54 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 03/11/2018 at 14:09:05.54 	 IT101307 	 devind 						
Sun 03/11/2018 at 15:40:12.62 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 03/11/2018 at 15:40:12.64 	 IT101307 	 devind 						
Mon 03/12/2018 at  5:39:39.87 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Mon 03/12/2018 at  5:39:39.87 	 IT101307 	 devind 						
Mon 03/12/2018 at  7:37:57.18 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/12/2018 at  7:38:13.84 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 03/12/2018 at 20:55:12.52 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Mon 03/12/2018 at 20:55:12.52 	 IT101307 	 devind 						
Tue 03/13/2018 at  7:44:25.31 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 03/13/2018 at  7:44:25.31 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 03/13/2018 at  7:44:42.85 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 03/13/2018 at 16:34:39.67 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 03/13/2018 at 16:34:39.67 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 03/13/2018 at 16:34:46.17 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 03/14/2018 at  5:36:28.41 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 03/14/2018 at  5:36:28.41 	 IT101307 	 devind 						
Wed 03/14/2018 at  7:35:37.53 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 03/14/2018 at  7:35:59.91 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 03/15/2018 at  5:40:41.03 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Thu 03/15/2018 at  5:40:41.03 	 IT101307 	 devind 						
Thu 03/15/2018 at  7:41:24.02 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 03/15/2018 at  7:41:24.02 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 03/15/2018 at  7:41:33.37 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 03/16/2018 at  7:35:43.43 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 03/16/2018 at  7:35:55.67 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 03/16/2018 at  8:48:13.55 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 03/16/2018 at  8:48:20.40 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 03/16/2018 at 12:18:22.14 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 03/16/2018 at 12:18:22.14 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 03/16/2018 at 12:18:36.48 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 03/17/2018 at 10:59:01.69 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sat 03/17/2018 at 10:59:01.69 	 IT101307 	 devind 						
Sat 03/17/2018 at 11:21:37.26 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sat 03/17/2018 at 11:21:37.26 	 IT101307 	 devind 						
Sat 03/17/2018 at 11:40:52.45 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sat 03/17/2018 at 11:40:52.45 	 IT101307 	 devind 						
Sat 03/17/2018 at 12:22:12.22 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sat 03/17/2018 at 12:22:12.22 	 IT101307 	 devind 						
Sun 03/18/2018 at  8:04:33.51 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sun 03/18/2018 at  8:04:33.51 	 IT101307 	 devind 						
Mon 03/19/2018 at  7:25:51.08 	 IT101307 	  10.128.26.17(Preferred)  	 marke Started Update 					
Mon 03/19/2018 at  7:26:13.97 	 IT101307 	 marke Completed Update from \\NETWORKSRV05HQ 						
Mon 03/19/2018 at  7:53:54.50 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/19/2018 at  7:53:54.50 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 03/19/2018 at  7:54:01.07 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 03/20/2018 at  7:32:39.64 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 03/20/2018 at  7:32:48.43 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 03/20/2018 at 19:46:57.58 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Tue 03/20/2018 at 19:46:57.58 	 IT101307 	 devind 						
Tue 03/20/2018 at 20:05:07.84 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Tue 03/20/2018 at 20:05:07.84 	 IT101307 	 devind 						
Tue 03/20/2018 at 20:14:49.33 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Tue 03/20/2018 at 20:14:49.33 	 IT101307 	 devind 						
Wed 03/21/2018 at  6:05:44.15 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Wed 03/21/2018 at  6:05:44.16 	 IT101307 	 devind 						
Wed 03/21/2018 at  7:42:11.87 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 03/21/2018 at  7:42:11.87 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 03/21/2018 at  7:42:30.04 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 03/21/2018 at 20:19:07.64 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 03/21/2018 at 20:19:07.64 	 IT101307 	 devind 						
Thu 03/22/2018 at  5:15:46.38 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Thu 03/22/2018 at  5:15:46.38 	 IT101307 	 devind 						
Thu 03/22/2018 at  7:41:41.11 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 03/22/2018 at  7:41:54.45 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 03/23/2018 at  7:24:19.25 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 03/23/2018 at  7:24:19.25 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 03/23/2018 at  7:24:31.08 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 03/24/2018 at 10:34:49.34 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Sat 03/24/2018 at 10:34:49.34 	 IT101307 	 devind 						
Sun 03/25/2018 at  8:43:00.04 	 IT101307 	  10.0.70.5(Preferred)  	 devind Started Update 					
Sun 03/25/2018 at  8:43:00.04 	 IT101307 	 devind 						
Mon 03/26/2018 at  7:48:14.95 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/26/2018 at  7:48:14.95 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 03/26/2018 at  7:48:24.48 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Mon 03/26/2018 at 12:45:47.21 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/26/2018 at 12:46:05.57 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 03/26/2018 at 13:59:15.75 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/26/2018 at 13:59:29.91 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 03/26/2018 at 14:07:38.79 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/26/2018 at 14:07:47.25 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Mon 03/26/2018 at 14:30:39.82 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/26/2018 at 14:30:48.37 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 03/26/2018 at 15:08:01.72 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 03/26/2018 at 15:09:03.22 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 03/27/2018 at  7:12:12.15 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Tue 03/27/2018 at  7:12:12.15 	 IT101307 	 devind 						
Tue 03/27/2018 at 12:30:44.25 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Tue 03/27/2018 at 12:30:44.25 	 IT101307 	 devind 						
Wed 03/28/2018 at  7:36:34.31 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 03/28/2018 at  7:36:43.81 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 03/29/2018 at  8:42:27.00 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Thu 03/29/2018 at  8:42:27.00 	 IT101307 	 devind 						
Fri 03/30/2018 at 16:24:39.66 	 IT101307 	  10.0.70.7(Preferred)  	 devind Started Update 					
Fri 03/30/2018 at 16:24:39.66 	 IT101307 	 devind 						
Sun 04/01/2018 at  7:34:37.71 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Sun 04/01/2018 at  7:34:37.71 	 IT101307 	 devind 						
Mon 04/02/2018 at  5:20:23.90 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Mon 04/02/2018 at  5:20:23.90 	 IT101307 	 devind 						
Mon 04/02/2018 at  7:46:33.69 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 04/02/2018 at  7:46:41.75 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 04/03/2018 at  7:27:45.46 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 04/03/2018 at  7:27:45.46 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 04/03/2018 at  7:28:03.98 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 04/03/2018 at 18:56:24.89 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Tue 04/03/2018 at 18:56:24.89 	 IT101307 	 devind 						
Wed 04/04/2018 at  5:24:38.85 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 04/04/2018 at  5:24:38.85 	 IT101307 	 devind 						
Wed 04/04/2018 at  7:26:31.28 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 04/04/2018 at  7:26:49.83 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 04/04/2018 at 18:56:54.93 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Wed 04/04/2018 at 18:56:54.93 	 IT101307 	 devind 						
Wed 04/04/2018 at 20:34:50.11 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Wed 04/04/2018 at 20:34:50.11 	 IT101307 	 devind 						
Thu 04/05/2018 at  5:31:34.66 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Thu 04/05/2018 at  5:31:34.66 	 IT101307 	 devind 						
Thu 04/05/2018 at  7:50:05.92 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 04/05/2018 at  7:50:29.33 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 04/05/2018 at 21:10:54.92 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Thu 04/05/2018 at 21:10:54.92 	 IT101307 	 devind 						
Fri 04/06/2018 at  7:49:34.16 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 04/06/2018 at  7:49:53.14 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 04/06/2018 at  8:01:10.80 	 IT101307 	  10.128.6.8(Preferred)  	 enghq Started Update 					
Fri 04/06/2018 at  8:01:21.21 	 IT101307 	 enghq Completed Update from \\NETWORKSRV04HQ 						
Sun 04/08/2018 at  8:27:10.52 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sun 04/08/2018 at  8:27:10.52 	 IT101307 	 devind 						
Sun 04/08/2018 at 10:39:03.59 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Sun 04/08/2018 at 10:39:15.11 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 04/09/2018 at  7:28:39.92 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 04/09/2018 at  7:29:00.10 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 04/10/2018 at  7:46:16.52 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 04/10/2018 at  7:46:39.54 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 04/11/2018 at  7:11:30.38 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 04/11/2018 at  7:11:30.38 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 04/11/2018 at  7:11:38.89 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 04/12/2018 at  7:40:52.48 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 04/12/2018 at  7:40:52.48 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 04/12/2018 at  7:41:01.61 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 04/13/2018 at  6:38:56.34 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 04/13/2018 at  6:39:10.12 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 04/13/2018 at 12:39:26.48 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 04/13/2018 at 12:39:26.48 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 04/13/2018 at 12:39:35.26 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sun 04/15/2018 at  6:44:22.66 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 04/15/2018 at  6:44:22.66 	 IT101307 	 devind 						
Sun 04/15/2018 at  7:18:29.33 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 04/15/2018 at  7:18:29.33 	 IT101307 	 devind 						
Sun 04/15/2018 at 14:06:33.99 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 04/15/2018 at 14:06:33.99 	 IT101307 	 devind 						
Mon 04/16/2018 at  5:42:23.55 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Mon 04/16/2018 at  5:42:23.55 	 IT101307 	 devind 						
Mon 04/16/2018 at  7:32:52.83 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 04/16/2018 at  7:32:52.83 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 04/16/2018 at  7:33:15.84 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 04/17/2018 at  7:56:20.49 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 04/17/2018 at  7:56:20.49 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 04/17/2018 at  7:56:33.58 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 04/18/2018 at  5:49:37.58 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Wed 04/18/2018 at  5:49:37.58 	 IT101307 	 devind 						
Wed 04/18/2018 at  7:16:36.68 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 04/18/2018 at  7:16:45.98 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 04/19/2018 at  5:14:10.23 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Thu 04/19/2018 at  5:14:10.23 	 IT101307 	 devind 						
Thu 04/19/2018 at  7:24:08.40 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 04/19/2018 at  7:24:08.40 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 04/19/2018 at  7:24:35.19 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 04/20/2018 at  5:48:40.43 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Fri 04/20/2018 at  5:48:40.43 	 IT101307 	 devind 						
Fri 04/20/2018 at  6:08:16.36 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Fri 04/20/2018 at  6:08:16.36 	 IT101307 	 devind 						
Fri 04/20/2018 at  7:34:08.82 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 04/20/2018 at  7:34:21.26 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Mon 04/23/2018 at  5:52:43.29 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Mon 04/23/2018 at  5:52:43.29 	 IT101307 	 devind 						
Mon 04/23/2018 at  7:37:46.20 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 04/23/2018 at  7:38:00.85 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 04/23/2018 at 12:26:18.06 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 04/23/2018 at 12:26:34.05 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 04/24/2018 at  7:51:57.12 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 04/24/2018 at  7:52:09.41 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 04/25/2018 at  5:34:12.37 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 04/25/2018 at  5:34:12.37 	 IT101307 	 devind 						
Wed 04/25/2018 at  7:35:28.97 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 04/25/2018 at  7:35:38.67 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 04/25/2018 at  8:56:56.34 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 04/25/2018 at  8:56:56.34 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 04/25/2018 at  8:57:16.50 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sun 04/29/2018 at 10:33:32.96 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sun 04/29/2018 at 10:33:32.96 	 IT101307 	 devind 						
Mon 04/30/2018 at  7:43:24.53 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 04/30/2018 at  7:43:24.53 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 04/30/2018 at  7:43:33.64 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 04/30/2018 at 14:01:39.12 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 04/30/2018 at 14:01:47.86 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 04/30/2018 at 16:15:36.69 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 04/30/2018 at 16:15:45.80 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 05/01/2018 at  4:59:10.88 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Tue 05/01/2018 at  4:59:10.88 	 IT101307 	 devind 						
Tue 05/01/2018 at  5:04:35.22 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Tue 05/01/2018 at  5:04:35.22 	 IT101307 	 devind 						
